105504	5.0
106920	5.0
55363	5.0
91500	5.0
88810	5.0
53894	5.0
76093	3.0
89864	4.0
71464	2.0
88163	3.0
77455	4.0
62374	3.0
89745	5.0
51255	4.3
55247	3.0

